  -1.7480089272860404        1.6614838041008055E-003
  -1.7444534331665147        1.7199459551977504E-003
  -1.7408979390469888        1.7778650253195221E-003
  -1.7373424449274630        1.8350886277909233E-003
  -1.7337869508079371        1.8914675035665305E-003
  -1.7302314566884114        1.9468569143951189E-003
  -1.7266759625688854        2.0011181047554071E-003
  -1.7231204684493597        2.0541198284481392E-003
  -1.7195649743298338        2.1057399343879153E-003
  -1.7160094802103081        2.1558670046107177E-003
  -1.7124539860907824        2.2044020358171976E-003
  -1.7088984919712564        2.2512601539294197E-003
  -1.7053429978517307        2.2963723491823038E-003
  -1.7017875037322048        2.3396872172376871E-003
  -1.6982320096126791        2.3811726897432581E-003
  -1.6946765154931531        2.4208177357112814E-003
  -1.6911210213736274        2.4586340131159527E-003
  -1.6875655272541017        2.4946574482625811E-003
  -1.6840100331345758        2.5289497188240762E-003
  -1.6804545390150500        2.5615996150313669E-003
  -1.6768990448955241        2.5927242524013926E-003
  -1.6733435507759984        2.6224701086453401E-003
  -1.6697880566564725        2.6510138570714674E-003
  -1.6662325625369467        2.6785629689264350E-003
  -1.6626770684174208        2.7053560577451302E-003
  -1.6591215742978951        2.7316629399309058E-003
  -1.6555660801783694        2.7577843874875304E-003
  -1.6520105860588434        2.7840515510808624E-003
  -1.6484550919393177        2.8108250344233104E-003
  -1.6448995978197918        2.8384936043358796E-003
  -1.6413441037002661        2.8674725247295370E-003
  -1.6377886095807401        2.8982015071260464E-003
  -1.6342331154612144        2.9311422751640377E-003
  -1.6306776213416887        2.9667757457544561E-003
  -1.6271221272221628        3.0055988350946475E-003
  -1.6235666331026370        3.0481209035491401E-003
  -1.6200111389831111        3.0948598593737342E-003
  -1.6164556448635854        3.1463379473083484E-003
  -1.6129001507440595        3.2030772540962895E-003
  -1.6093446566245337        3.2655949689018087E-003
  -1.6057891625050078        3.3343984422888324E-003
  -1.6022336683854821        3.4099800927844988E-003
  -1.5986781742659564        3.4928122149738244E-003
  -1.5951226801464304        3.5833417474504183E-003
  -1.5915671860269047        3.6819850626798262E-003
  -1.5880116919073788        3.7891228438186480E-003
  -1.5844561977878531        3.9050951156838379E-003
  -1.5809007036683271        4.0301964983021242E-003
  -1.5773452095488014        4.1646717517180229E-003
  -1.5737897154292755        4.3087116799466196E-003
  -1.5702342213097498        4.4624494600819884E-003
  -1.5666787271902241        4.6259574595919764E-003
  -1.5631232330706981        4.7992446007407655E-003
  -1.5595677389511724        4.9822543258988133E-003
  -1.5560122448316465        5.1748632112646898E-003
  -1.5524567507121207        5.3768802692935784E-003
  -1.5489012565925948        5.5880469719877500E-003
  -1.5453457624730691        5.8080380182582323E-003
  -1.5417902683535432        6.0364628589414729E-003
  -1.5382347742340174        6.2728679828931164E-003
  -1.5346792801144917        6.5167399570491514E-003
  -1.5311237859949658        6.7675092026150364E-003
  -1.5275682918754401        7.0245544788088690E-003
  -1.5240127977559141        7.2872080350375856E-003
  -1.5204573036363884        7.5547613822249619E-003
  -1.5169018095168625        7.8264716244358899E-003
  -1.5133463153973368        8.1015682831401137E-003
  -1.5097908212778108        8.3792605386151034E-003
  -1.5062353271582851        8.6587448062613176E-003
  -1.5026798330387594        8.9392125601416173E-003
  -1.4991243389192335        9.2198583119761004E-003
  -1.4955688447997078        9.4998876512193721E-003
  -1.4920133506801818        9.7785252507771384E-003
  -1.4884578565606561        1.0055022743412368E-002
  -1.4849023624411304        1.0328666375944160E-002
  -1.4813468683216044        1.0598784351911583E-002
  -1.4777913742020785        1.0864753778390362E-002
