   0.00000000       1.00000000    
   5.00000007E-02   1.05127108    
  0.100000001       1.10517097    
  0.150000006       1.16183424    
  0.200000003       1.22140276    
  0.250000000       1.28402543    
  0.300000012       1.34985888    
  0.350000024       1.41906762    
  0.400000036       1.49182475    
  0.450000048       1.56831229    
  0.500000060       1.64872134    
  0.550000072       1.73325312    
  0.600000083       1.82211900    
  0.650000095       1.91554105    
  0.700000107       2.01375294    
  0.750000119       2.11700034    
  0.800000131       2.22554111    
  0.850000143       2.33964729    
  0.900000155       2.45960355    
  0.950000167       2.58571005    
   1.00000012       2.71828222    
   1.05000007       2.85765123    
   1.10000002       3.00416613    
   1.14999998       3.15819287    
   1.19999993       3.32011676    
   1.24999988       3.49034262    
   1.29999983       3.66929603    
   1.34999979       3.85742474    
   1.39999974       4.05519867    
   1.44999969       4.26311302    
   1.49999964       4.48168755    
   1.54999959       4.71146822    
   1.59999955       4.95303011    
   1.64999950       5.20697737    
   1.69999945       5.47394419    
   1.74999940       5.75459909    
   1.79999936       6.04964352    
   1.84999931       6.35981512    
   1.89999926       6.68588972    
   1.94999921       7.02868223    
   1.99999917       7.38905001    
   2.04999924       7.76789522    
   2.09999919       8.16616344    
   2.14999914       8.58485126    
   2.19999909       9.02500534    
   2.24999905       9.48772717    
   2.29999900       9.97417259    
   2.34999895       10.4855585    
   2.39999890       11.0231647    
   2.44999886       11.5883331    
   2.49999881       12.1824799    
   2.54999876       12.8070879    
   2.59999871       13.4637203    
   2.64999866       14.1540194    
   2.69999862       14.8797112    
   2.74999857       15.6426096    
   2.79999852       16.4446220    
   2.84999847       17.2877560    
   2.89999843       18.1741161    
   2.94999838       19.1059227    
   2.99999833       20.0855026    
   3.04999828       21.1153088    
   3.09999824       22.1979122    
   3.14999819       23.3360214    
   3.19999814       24.5324841    
   3.24999809       25.7902908    
   3.29999804       27.1125851    
   3.34999800       28.5026760    
   3.39999795       29.9640388    
   3.44999790       31.5003262    
   3.49999785       33.1153793    
   3.54999781       34.8132401    
   3.59999776       36.5981522    
   3.64999771       38.4745789    
   3.69999766       40.4472084    
   3.74999762       42.5209808    
   3.79999757       44.7010765    
   3.84999752       46.9929466    
   3.89999747       49.4023247    
   3.94999743       51.9352341    
   3.99999738       54.5980072    
   4.04999733       57.3973045    
   4.09999752       60.3401375    
   4.14999771       63.4338570    
   4.19999790       66.6861877    
   4.24999809       70.1052780    
   4.29999828       73.6996689    
   4.34999847       77.4783478    
   4.39999866       81.4507599    
   4.44999886       85.6268463    
   4.49999905       90.0170441    
   4.54999924       94.6323395    
   4.59999943       99.4842606    
   4.64999962       104.584946    
   4.69999981       109.947151    
   4.75000000       115.584282    
   4.80000019       121.510437    
   4.85000038       127.740440    
   4.90000057       134.289856    
   4.95000076       141.175064    
   5.00000095       148.413300    
   5.05000114       156.022644    
   5.10000134       164.022125    
   5.15000153       172.431747    
   5.20000172       181.272552    
   5.25000191       190.566635    
   5.30000210       200.337234    
   5.35000229       210.608780    
   5.40000248       221.406967    
   5.45000267       232.758789    
   5.50000286       244.692627    
   5.55000305       257.238342    
   5.60000324       270.427277    
   5.65000343       284.292450    
   5.70000362       298.868469    
   5.75000381       314.191864    
   5.80000401       330.300873    
   5.85000420       347.235840    
   5.90000439       365.039062    
   5.95000458       383.755096    
   6.00000477       403.430725    
   6.05000496       424.115143    
   6.10000515       445.860077    
   6.15000534       468.719879    
   6.20000553       492.751770    
   6.25000572       518.015808    
   6.30000591       544.575134    
   6.35000610       572.496216    
   6.40000629       601.848816    
   6.45000648       632.706421    
   6.50000668       665.146057    
   6.55000687       699.248962    
   6.60000706       735.100403    
   6.65000725       772.789917    
   6.70000744       812.411865    
   6.75000763       854.065308    
   6.80000782       897.854309    
   6.85000801       943.888489    
   6.90000820       992.282837    
   6.95000839       1043.15845    
   7.00000858       1096.64258    
   7.05000877       1152.86890    
   7.10000896       1211.97791    
   7.15000916       1274.11768    
   7.20000935       1339.44324    
   7.25000954       1408.11829    
   7.30000973       1480.31433    
   7.35000992       1556.21191    
   7.40001011       1636.00098    
   7.45001030       1719.88086    
   7.50001049       1808.06140    
   7.55001068       1900.76306    
   7.60001087       1998.21765    
   7.65001106       2100.66895    
   7.70001125       2208.37280    
   7.75001144       2321.59888    
   7.80001163       2440.63037    
   7.85001183       2565.76465    
   7.90001202       2697.31470    
   7.95001221       2835.60962    
   8.00001240       2980.99487    
   8.05001259       3133.83447    
   8.10001278       3294.51025    
   8.15001297       3463.42407    
   8.20001316       3640.99829    
   8.25001335       3827.67700    
   8.30001354       4023.92700    
   8.35001373       4230.23877    
   8.40001392       4447.12891    
   8.45001411       4675.13867    
   8.50001431       4914.83936    
   8.55001450       5166.82910    
   8.60001469       5431.73926    
   8.65001488       5710.23145    
   8.70001507       6003.00244    
   8.75001526       6310.78418    
   8.80001545       6634.34668    
   8.85001564       6974.49805    
   8.90001583       7332.08984    
   8.95001602       7708.01514    
   9.00001621       8103.21533    
   9.05001640       8518.67773    
   9.10001659       8955.44141    
   9.15001678       9414.59863    
   9.20001698       9897.29688    
   9.25001717       10404.7441    
   9.30001736       10938.2090    
   9.35001755       11499.0254    
   9.40001774       12088.5947    
   9.45001793       12708.3936    
   9.50001812       13359.9688    
   9.55001831       14044.9521    
   9.60001850       14765.0547    
   9.65001869       15522.0781    
   9.70001888       16317.9150    
   9.75001907       17154.5566    
   9.80001926       18034.0918    
   9.85001945       18958.7246    
   9.90001965       19930.7617    
   9.95001984       20952.6387    
