   0.00000000       1.00000000    
   5.00000007E-02   1.04999995    
  0.100000001       1.10249996    
  0.150000006       1.15762496    
  0.200000003       1.21550620    
  0.250000000       1.27628148    
  0.300000012       1.34009552    
  0.350000024       1.40710032    
  0.400000036       1.47745538    
  0.450000048       1.55132818    
  0.500000060       1.62889457    
  0.550000072       1.71033931    
  0.600000083       1.79585624    
  0.650000095       1.88564909    
  0.700000107       1.97993159    
  0.750000119       2.07892823    
  0.800000131       2.18287468    
  0.850000143       2.29201841    
  0.900000155       2.40661931    
  0.950000167       2.52695036    
   1.00000012       2.65329790    
   1.05000007       2.78596282    
   1.10000002       2.92526102    
   1.14999998       3.07152414    
   1.19999993       3.22510028    
   1.24999988       3.38635540    
   1.29999983       3.55567312    
   1.34999979       3.73345685    
   1.39999974       3.92012978    
   1.44999969       4.11613607    
   1.49999964       4.32194281    
   1.54999959       4.53804016    
   1.59999955       4.76494217    
   1.64999950       5.00318909    
   1.69999945       5.25334835    
   1.74999940       5.51601601    
   1.79999936       5.79181671    
   1.84999931       6.08140755    
   1.89999926       6.38547802    
   1.94999921       6.70475197    
   1.99999917       7.03998947    
   2.04999924       7.39198875    
   2.09999919       7.76158810    
   2.14999914       8.14966774    
   2.19999909       8.55715084    
   2.24999905       8.98500824    
   2.29999900       9.43425846    
   2.34999895       9.90597153    
   2.39999890       10.4012699    
   2.44999886       10.9213333    
   2.49999881       11.4673996    
   2.54999876       12.0407696    
   2.59999871       12.6428080    
   2.64999866       13.2749481    
   2.69999862       13.9386959    
   2.74999857       14.6356306    
   2.79999852       15.3674126    
   2.84999847       16.1357841    
   2.89999843       16.9425735    
   2.94999838       17.7897015    
   2.99999833       18.6791859    
   3.04999828       19.6131458    
   3.09999824       20.5938034    
   3.14999819       21.6234932    
   3.19999814       22.7046680    
   3.24999809       23.8399010    
   3.29999804       25.0318966    
   3.34999800       26.2834911    
   3.39999795       27.5976658    
   3.44999790       28.9775486    
   3.49999785       30.4264259    
   3.54999781       31.9477463    
   3.59999776       33.5451355    
   3.64999771       35.2223930    
   3.69999766       36.9835129    
   3.74999762       38.8326874    
   3.79999757       40.7743225    
   3.84999752       42.8130379    
   3.89999747       44.9536896    
   3.94999743       47.2013741    
   3.99999738       49.5614433    
   4.04999733       52.0395164    
   4.09999752       54.6414909    
   4.14999771       57.3735657    
   4.19999790       60.2422447    
   4.24999809       63.2543564    
   4.29999828       66.4170761    
   4.34999847       69.7379303    
   4.39999866       73.2248230    
   4.44999886       76.8860626    
   4.49999905       80.7303619    
   4.54999924       84.7668762    
   4.59999943       89.0052185    
   4.64999962       93.4554825    
   4.69999981       98.1282578    
   4.75000000       103.034668    
   4.80000019       108.186401    
   4.85000038       113.595718    
   4.90000057       119.275505    
   4.95000076       125.239281    
   5.00000095       131.501251    
   5.05000114       138.076309    
   5.10000134       144.980118    
   5.15000153       152.229126    
   5.20000172       159.840576    
   5.25000191       167.832611    
   5.30000210       176.224243    
   5.35000229       185.035461    
   5.40000248       194.287231    
   5.45000267       204.001587    
   5.50000286       214.201660    
   5.55000305       224.911743    
   5.60000324       236.157333    
   5.65000343       247.965195    
   5.70000362       260.363464    
   5.75000381       273.381653    
   5.80000401       287.050720    
   5.85000420       301.403259    
   5.90000439       316.473419    
   5.95000458       332.297089    
   6.00000477       348.911957    
   6.05000496       366.357544    
   6.10000515       384.675415    
   6.15000534       403.909180    
   6.20000553       424.104645    
   6.25000572       445.309875    
   6.30000591       467.575378    
   6.35000610       490.954163    
   6.40000629       515.501892    
   6.45000648       541.276978    
   6.50000668       568.340820    
   6.55000687       596.757874    
   6.60000706       626.595764    
   6.65000725       657.925537    
   6.70000744       690.821838    
   6.75000763       725.362915    
   6.80000782       761.631042    
   6.85000801       799.712585    
   6.90000820       839.698242    
   6.95000839       881.683167    
   7.00000858       925.767334    
   7.05000877       972.055725    
   7.10000896       1020.65851    
   7.15000916       1071.69141    
   7.20000935       1125.27600    
   7.25000954       1181.53979    
   7.30000973       1240.61682    
   7.35000992       1302.64771    
   7.40001011       1367.78003    
   7.45001030       1436.16907    
   7.50001049       1507.97754    
   7.55001068       1583.37646    
   7.60001087       1662.54529    
   7.65001106       1745.67261    
   7.70001125       1832.95630    
   7.75001144       1924.60413    
   7.80001163       2020.83435    
   7.85001183       2121.87598    
   7.90001202       2227.96973    
   7.95001221       2339.36816    
   8.00001240       2456.33667    
   8.05001259       2579.15356    
   8.10001278       2708.11133    
   8.15001297       2843.51685    
   8.20001316       2985.69263    
   8.25001335       3134.97729    
   8.30001354       3291.72607    
   8.35001373       3456.31250    
   8.40001392       3629.12817    
   8.45001411       3810.58447    
   8.50001431       4001.11377    
   8.55001450       4201.16943    
   8.60001469       4411.22803    
   8.65001488       4631.78955    
   8.70001507       4863.37891    
   8.75001526       5106.54785    
   8.80001545       5361.87500    
   8.85001564       5629.96875    
   8.90001583       5911.46729    
   8.95001602       6207.04053    
   9.00001621       6517.39258    
   9.05001640       6843.26221    
   9.10001659       7185.42529    
   9.15001678       7544.69678    
   9.20001698       7921.93164    
   9.25001717       8318.02832    
   9.30001736       8733.92969    
   9.35001755       9170.62598    
   9.40001774       9629.15723    
   9.45001793       10110.6152    
   9.50001812       10616.1465    
   9.55001831       11146.9541    
   9.60001850       11704.3018    
   9.65001869       12289.5166    
   9.70001888       12903.9922    
   9.75001907       13549.1914    
   9.80001926       14226.6514    
   9.85001945       14937.9844    
   9.90001965       15684.8838    
   9.95001984       16469.1289    
   10.0000200       17292.5859    
